name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Santa Barbara, CA",2022-11-28,62.1,48.5,54,62.1,48.5,54,47.5,79.2,0,0,0,,0,0,8.9,9.2,220.7,1013.2,25.2,9.4,78.5,6.7,4,10,2022-11-28T06:44:35,2022-11-28T16:48:57,0.17,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SE234,CI107,72392523190,KSBA,SE317,KIZA,72376293244,72392793110"
"Santa Barbara, CA",2022-11-29,61.2,39.9,50.9,61.2,39.9,50.7,43.5,76.6,0,0,0,,0,0,12.8,10.7,119.8,1014.2,11.2,9.9,102,8.7,5,10,2022-11-29T06:45:30,2022-11-29T16:48:45,0.21,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,KIZA,72376293244,SE317,72392793110"
"Santa Barbara, CA",2022-11-30,62.1,41.9,53.1,62.1,41.9,53.1,45.4,75.8,0,0,0,rain,0,0,23,10.5,115.1,1015.3,70.2,9.7,79.3,6.9,5,10,2022-11-30T06:46:23,2022-11-30T16:48:36,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CI107,72392523190,KSBA,KIZA,72376293244,72392793110"
"Santa Barbara, CA",2022-12-01,58.8,52.6,55.2,58.8,52.6,55.2,49,80.3,0.094,100,25,rain,0,0,16.1,9.1,96,1016.3,99.8,8.5,44.2,3.6,2,10,2022-12-01T06:47:16,2022-12-01T16:48:28,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SE234,CI107,72392523190,KSBA,SBVC1,SE317,KIZA,72376293244,72392793110"
"Santa Barbara, CA",2022-12-02,59.2,52.9,56.6,59.2,52.9,56.6,53.8,90.7,0.714,100,45.83,rain,0,0,18.3,10.7,81.4,1018.4,100,6.7,36.4,3.1,2,10,2022-12-02T06:48:09,2022-12-02T16:48:23,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SE234,CI107,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110"
"Santa Barbara, CA",2022-12-03,63.8,56.8,60.1,63.8,56.8,60.1,56.9,89.3,0.137,100,20.83,rain,0,0,12.8,7.1,116.9,1018.4,97.3,9.6,61.5,5.3,3,10,2022-12-03T06:49:00,2022-12-03T16:48:19,0.35,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110"
"Santa Barbara, CA",2022-12-04,61.2,48.5,57.2,61.2,48.5,57.2,55.4,93.7,0.349,100,54.17,rain,0,0,13.2,7.8,77,1018.6,79.1,6.2,53.3,4.6,3,10,2022-12-04T06:49:51,2022-12-04T16:48:17,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2022-12-05,64.4,43.6,53.2,64.4,42.8,53.1,44.9,76.4,0,0,0,,0,0,20.8,14.8,267.7,1016.4,13.3,8.9,98.7,8.5,5,10,2022-12-05T06:50:42,2022-12-05T16:48:17,0.42,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2022-12-06,60.9,43.4,51.1,60.9,43,50.9,44.4,79,0,0,0,,0,0,12.8,12.7,255.1,1017,25.7,9.9,106.5,9.2,5,10,2022-12-06T06:51:31,2022-12-06T16:48:19,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110"
"Santa Barbara, CA",2022-12-07,60,38.7,48.4,60,36.6,48.2,42.3,80.7,0,0,0,,0,0,9.2,11.4,250,1022,20.5,9.8,96.9,8.4,6,10,2022-12-07T06:52:19,2022-12-07T16:48:23,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2022-12-08,58.6,40.3,49.1,58.6,38.6,49,43.2,80.8,0,0,0,,0,0,16.1,12.1,274.9,1024.7,13.2,9.9,86.1,7.5,5,10,2022-12-08T06:53:07,2022-12-08T16:48:29,0.52,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110"
"Santa Barbara, CA",2022-12-09,62.8,38.7,50.2,62.8,38.7,50,42.5,76.1,0,0,0,,0,0,17.2,7.1,134,1020.4,5.1,9.6,97,8.5,5,10,2022-12-09T06:53:53,2022-12-09T16:48:37,0.55,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110"
"Santa Barbara, CA",2022-12-10,57.8,46.4,54.2,57.8,46.4,54.2,51.7,91.3,0.498,100,58.33,rain,0,0,35.8,20.3,119.1,1017.9,88,5.8,29.8,2.6,1,10,2022-12-10T06:54:38,2022-12-10T16:48:47,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110"
"Santa Barbara, CA",2022-12-11,58.3,40.2,52.8,58.3,40.2,52.6,44.9,76.2,0.442,100,45.83,rain,0,0,39.1,17.9,267.3,1012.5,61.6,8.2,92.5,7.9,4,10,2022-12-11T06:55:23,2022-12-11T16:48:58,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2022-12-12,55.7,42.2,48.5,55.7,39.4,47.1,42.6,80.6,0.306,100,33.33,rain,0,0,17.2,8.3,63.6,1012,60.7,9.2,101.8,8.9,5,10,2022-12-12T06:56:06,2022-12-12T16:49:12,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110"
"Santa Barbara, CA",2022-12-13,57.8,33.2,46,57.8,33.2,45.4,36.4,71,0,0,0,,0,0,11.4,8.9,266.7,1017.3,1.1,9.9,99.1,8.7,5,10,2022-12-13T06:56:48,2022-12-13T16:49:27,0.69,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110"
"Santa Barbara, CA",2022-12-14,59,37,47.4,59,34.6,47.2,40.7,78.6,0,0,0,,0,0,8.1,10.2,277.9,1021.2,0,9.9,94.3,8.1,5,10,2022-12-14T06:57:28,2022-12-14T16:49:44,0.72,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110"
"Santa Barbara, CA",2022-12-15,57.8,41.6,50.2,57.8,41.6,50.1,45,82.6,0,0,0,,0,0,4.7,6.3,255.4,1019.9,3.3,9.9,58,4.9,3,10,2022-12-15T06:58:08,2022-12-15T16:50:03,0.75,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110"
"Santa Barbara, CA",2022-12-16,64.8,43.1,51.8,64.8,43.1,51.7,40.2,68,0,0,0,,0,0,29.8,7,299.4,1019.1,0,9.9,104.8,9,5,10,2022-12-16T06:58:46,2022-12-16T16:50:23,0.75,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110"
"Santa Barbara, CA",2022-12-17,61.7,37.2,47.9,61.7,37.2,47.9,37.1,68,0,0,0,,0,0,6.9,6.7,287.8,1016.7,0.4,9.9,112,9.7,5,10,2022-12-17T06:59:23,2022-12-17T16:50:46,0.82,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110"
"Santa Barbara, CA",2022-12-18,60.1,34.9,47.2,60.1,34.9,47,38.4,73,0,0,0,,0,0,5.8,7,127.3,1015.8,0,9.9,138.3,11.9,5,10,2022-12-18T06:59:58,2022-12-18T16:51:10,0.85,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110"
"Santa Barbara, CA",2022-12-19,61.1,37.6,48.2,61.1,36.4,48,39.8,74.8,0,0,0,,0,0,6.9,8.8,275.4,1022.9,1.8,9.9,138.6,12,5,10,2022-12-19T07:00:32,2022-12-19T16:51:36,0.88,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2022-12-20,62,40.2,50.5,62,40.2,50.3,43.6,77.8,0,0,0,,0,0,16.1,6.2,122.4,1023.5,1,9.9,132.6,11.4,5,10,2022-12-20T07:01:05,2022-12-20T16:52:03,0.91,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2022-12-21,64.1,41.1,52.2,64.1,39.5,52,44.9,76.8,0,0,0,rain,0,0,16.1,6,76.6,1019.6,0.2,9.7,134.1,11.5,5,10,2022-12-21T07:01:36,2022-12-21T16:52:32,0.95,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2022-12-22,64.7,41.3,52.1,64.7,41.3,51.9,43.1,73.1,0,0,0,rain,0,0,11.4,7.6,292.9,1018.1,12.5,9.8,98.8,8.7,4,10,2022-12-22T07:02:05,2022-12-22T16:53:03,0.98,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2022-12-23,63.2,42.5,52.3,63.2,40.7,52.1,47.1,82.9,0,0,0,,0,0,6.9,7.2,124.2,1020.2,6,9,129.9,11.3,5,10,2022-12-23T07:02:33,2022-12-23T16:53:36,0,Clear,Clear conditions throughout the day.,clear-day,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2022-12-24,73.2,41.3,54.1,73.2,41.3,54,45.8,76.3,0,0,0,,0,0,6.9,7.7,277.1,1023.1,3.1,9.4,136.2,11.8,5,10,2022-12-24T07:02:59,2022-12-24T16:54:09,0.05,Clear,Clear conditions throughout the day.,clear-day,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2022-12-25,77.8,43.9,57.7,77.8,43.9,57.7,41.3,60,0,0,0,,0,0,8.1,7.9,264,1021.4,0,9.9,135.5,11.9,5,10,2022-12-25T07:03:24,2022-12-25T16:54:45,0.08,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2022-12-26,71.4,44.7,56.2,71.4,44.7,56.1,47.1,72.8,0,0,0,,0,0,19.7,5.4,32.5,1018.4,0,9.5,83.9,7.2,4,10,2022-12-26T07:03:46,2022-12-26T16:55:22,0.12,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2022-12-27,59.5,52.9,56.1,59.5,52.9,56.1,52.6,88.2,0.891,100,54.17,rain,0,0,21.9,6.1,85.8,1015.4,72.1,6.4,17.9,1.6,1,10,2022-12-27T07:04:08,2022-12-27T16:56:00,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2022-12-28,61,49,55.2,61,47.2,55.1,50.6,84.9,0.003,100,12.5,rain,0,0,20.8,9.8,117,1012.8,24.9,9.8,127.7,10.9,6,10,2022-12-28T07:04:27,2022-12-28T16:56:40,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2022-12-29,58.7,52.7,55.7,58.7,52.7,55.7,51.7,86.4,0.002,100,8.33,rain,0,0,6.9,8.4,87.6,1015.4,98.8,9.1,27.8,2.1,1,10,2022-12-29T07:04:45,2022-12-29T16:57:21,0.25,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2022-12-30,58.7,54.7,56.6,58.7,54.7,56.6,54.9,94,0.006,100,25,rain,0,0,9.2,6.8,118.1,1018.6,99.8,5.4,26,2.1,1,10,2022-12-30T07:05:01,2022-12-30T16:58:03,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2022-12-31,59.8,54.8,57.6,59.8,54.8,57.6,56.2,95.2,1.839,100,100,rain,0,0,31.7,11.4,147,1013.2,98,3,11.2,0.9,1,10,2022-12-31T07:05:15,2022-12-31T16:58:47,0.29,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-01-01,61.3,49.9,55.5,61.3,47.1,55.4,45.8,70.2,0.224,100,16.67,rain,0,0,38.1,22.9,282.3,1008.9,65.3,9.8,110.8,9.5,6,10,2023-01-01T07:05:28,2023-01-01T16:59:32,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-01-02,55.4,43.7,50.8,55.4,40.2,50.1,42.6,73.5,0.043,100,20.83,rain,0,0,27.7,11.7,59.7,1014.3,50.8,9.6,31.7,2.8,2,10,2023-01-02T07:05:38,2023-01-02T17:00:18,0.36,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-01-03,61.1,51.6,56.4,61.1,51.6,56.4,50.4,80.3,0.013,100,8.33,rain,0,0,25.3,11.5,83.5,1016,79.2,9.7,97.9,8.3,5,10,2023-01-03T07:05:47,2023-01-03T17:01:05,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"SE234,SE244,72392523190,KSBA,SBVC1,SE317,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-01-04,60.7,57.6,59.3,60.7,57.6,59.3,54.8,85.3,0.454,100,33.33,rain,0,0,36.9,20.4,111.2,1015.8,88.5,7,29.1,2.4,2,10,2023-01-04T07:05:54,2023-01-04T17:01:53,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SE234,SE244,72392523190,KSBA,SBVC1,SE317,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-01-05,62.3,49.6,57.5,62.3,47.5,57.4,51.9,82,0.624,100,58.33,rain,0,0,37.8,23,166.5,1016.9,68.6,6.9,104.5,8.9,5,30,2023-01-05T07:05:59,2023-01-05T17:02:42,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-01-06,60.7,41.8,50.7,60.7,41.1,50.4,43.9,78,0,0,0,,0,0,19.5,8.4,330.3,1022.7,1,9.7,138.7,12,6,10,2023-01-06T07:06:02,2023-01-06T17:03:33,0.5,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-01-07,62.8,45.3,52.3,62.8,43.9,51.8,43.8,74.1,0,0,0,,0,0,21.9,7.9,108.1,1020.5,9.7,9.9,94.8,8.1,4,10,2023-01-07T07:06:03,2023-01-07T17:04:24,0.53,Clear,Clear conditions throughout the day.,clear-day,"SE244,72392523190,KSBA,SBVC1,72376293244,KIZA,72392793110,KOXR"
"Santa Barbara, CA",2023-01-08,61.8,50.3,55.9,61.8,50.3,55.9,48.1,75.6,0.246,100,37.5,rain,0,0,26.4,11,79.9,1020.3,93.1,8,65.5,5.6,4,10,2023-01-08T07:06:03,2023-01-08T17:05:16,0.56,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-01-09,61.7,56.9,59.6,61.7,56.9,59.6,56.9,90.7,3.599,100,100,rain,0,0,38,19.4,125.5,1016.1,99.9,3.7,3.2,0.1,0,10,2023-01-09T07:06:00,2023-01-09T17:06:09,0.6,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SE234,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-01-10,61.7,51.8,57.7,61.7,51.8,57.7,51.8,81,0.286,100,41.67,rain,0,0,37.9,16.7,242.8,1016.5,74.5,8.4,120.8,10.5,6,30,2023-01-10T07:05:56,2023-01-10T17:07:03,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-01-11,60,49.6,54.2,60,48.8,54.1,48.8,82.4,0,0,0,,0,0,12.8,9.7,83.7,1022.7,57.4,9.1,85.1,7.4,4,10,2023-01-11T07:05:50,2023-01-11T17:07:57,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-01-12,66.9,45.9,54.5,66.9,43.9,54.4,46.1,74.9,0,0,0,,0,0,26.4,10.5,80,1021.4,16.4,9.9,80.8,6.9,4,10,2023-01-12T07:05:41,2023-01-12T17:08:52,0.7,Clear,Clear conditions throughout the day.,clear-day,"SE234,CI107,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-01-13,64.2,50.3,56.2,64.2,50.3,56.2,46.3,70.6,0,0,0,rain,0,0,21.9,9.8,27.6,1019.9,28,9.6,58.3,5,3,10,2023-01-13T07:05:32,2023-01-13T17:09:48,0.73,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SE234,CI107,SE244,72392523190,KSBA,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-01-14,58.6,53.7,56.1,58.6,53.7,56.1,53.4,90.7,1.069,100,62.5,rain,0,0,25.3,11.8,114.4,1012.6,95.1,5.7,8.1,0.9,0,10,2023-01-14T07:05:20,2023-01-14T17:10:45,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"SE234,CI107,72392523190,KSBA,SE317,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-01-15,56.6,49.8,53,56.6,48.3,52.9,48.9,86.1,0.362,100,45.83,rain,0,0,35.8,17.1,70.4,1009.3,88.6,7.4,35.8,3.2,2,10,2023-01-15T07:05:06,2023-01-15T17:11:41,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SE234,CI107,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-01-16,61,48.4,54.1,61,45.1,53.7,46.2,75.2,0.298,100,45.83,rain,0,0,41.4,21.4,289.9,1007.5,62.3,8.8,86,7.2,5,10,2023-01-16T07:04:50,2023-01-16T17:12:39,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SE234,CI107,72392523190,KSBA,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-01-17,60.4,45.9,52.9,60.4,44.2,51.7,38.4,58.6,0,0,0,rain,0,0,26.4,15.1,307.2,1013.4,9.4,9.9,110.5,9.5,5,10,2023-01-17T07:04:33,2023-01-17T17:13:37,0.86,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-01-18,59.7,39.3,48.8,59.7,37.1,48.6,37.9,67.3,0,0,0,rain,0,0,15,9,249.7,1020.4,4,9.9,109.2,9.4,5,10,2023-01-18T07:04:14,2023-01-18T17:14:35,0.9,Clear,Clear conditions throughout the day.,clear-day,"SE234,CI107,SE244,72392523190,KSBA,SE317,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-01-19,60.2,39.4,49.3,60.2,36.3,49,39.9,71.4,0,0,0,,0,0,26.4,19.3,297.9,1019.6,16.8,9.9,93.5,8.1,5,10,2023-01-19T07:03:53,2023-01-19T17:15:34,0.93,Clear,Clear conditions throughout the day.,clear-day,"SE234,CI107,SE244,72392523190,KSBA,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-01-20,59.6,36.8,47.1,59.6,36.8,47,36.2,67.5,0,0,0,,0,0,27.7,13.1,269.1,1022.7,0,9.9,130.3,11.3,5,10,2023-01-20T07:03:30,2023-01-20T17:16:33,0.97,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-01-21,60.2,36.9,47.9,60.2,36.7,47.7,38.5,71.2,0,0,0,,0,0,9.2,6.1,118.4,1025.1,0,9.9,118.5,10.3,6,10,2023-01-21T07:03:05,2023-01-21T17:17:33,0,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-01-22,68,37.7,51.6,68,36.1,51.4,32.5,53.2,0,0,0,,0,0,32.2,17.9,4.9,1016.5,0,9.9,126.4,11,6,10,2023-01-22T07:02:38,2023-01-22T17:18:32,0.03,Clear,Clear conditions throughout the day.,clear-day,"SE234,CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-01-23,59.9,40,50.4,59.9,40,49.9,35.3,57.7,0,0,0,,0,0,15,12.1,287.9,1018.1,0,9.9,123,10.6,6,10,2023-01-23T07:02:10,2023-01-23T17:19:32,0.07,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-01-24,64,35.6,49.3,64,31.4,48.8,38.2,67.8,0,0,0,,0,0,9.2,8.9,253.3,1025,0,9.9,126.9,10.9,6,10,2023-01-24T07:01:40,2023-01-24T17:20:32,0.1,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-01-25,65.8,37.7,50.4,65.8,35,50,37.4,65,0.002,100,4.17,rain,0,0,29.4,6.8,118.8,1024.8,0,9.9,152.3,13.2,6,10,2023-01-25T07:01:08,2023-01-25T17:21:32,0.13,Rain,Clear conditions throughout the day with morning rain.,rain,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-01-26,66.9,40.4,52.7,66.9,37.3,52.4,36.7,58.1,0,0,0,,0,0,46.6,8.8,281.4,1026.8,0,9.9,134,11.3,6,10,2023-01-26T07:00:35,2023-01-26T17:22:33,0.17,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-01-27,64.8,40.6,51.2,64.8,40.6,51.1,41.5,71.2,0,0,0,,0,0,8.1,7.5,183.6,1019.9,1.7,9.9,131.6,11.3,6,10,2023-01-27T07:00:00,2023-01-27T17:23:33,0.2,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE234,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-01-28,59,40.6,50.7,59,36.9,50,44.3,79.2,0,0,0,,0,0,12.8,9.1,120.8,1014.9,30.8,9.7,123.4,10.5,6,10,2023-01-28T06:59:23,2023-01-28T17:24:33,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-01-29,57.1,47.1,51.9,57.1,46.2,51.7,44.8,77.3,0.006,100,8.33,rain,0,0,12.8,13.5,263.6,1012.5,79.2,9.8,102.2,8.9,6,10,2023-01-29T06:58:45,2023-01-29T17:25:34,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SE234,CI107,SE244,72392523190,KSBA,SE317,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-01-30,57.4,47.2,51.1,57.4,45.1,50.4,42.4,73,0.063,100,33.33,rain,0,0,21.9,11,13,1014,68.2,9.6,78.7,6.6,3,10,2023-01-30T06:58:05,2023-01-30T17:26:34,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"SE234,CI107,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-01-31,61,40.6,51.8,61,39.9,51.6,33.5,51.3,0,0,0,,0,0,37.4,14.7,41.1,1019.1,0,9.9,135.2,11.5,6,10,2023-01-31T06:57:23,2023-01-31T17:27:34,0.33,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-02-01,62.3,37.5,49,62.3,34.9,48.7,38,67.8,0,0,0,,0,0,24.2,13.7,276.6,1021.5,0,9.9,136.3,11.4,6,10,2023-02-01T06:56:40,2023-02-01T17:28:34,0.37,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
"Santa Barbara, CA",2023-02-02,64.5,38.7,51.3,64.5,37.5,51.1,37.6,61.5,0,0,0,,0,0,20.8,10.1,97.8,1024.9,0,9.9,96.6,8.5,4,10,2023-02-02T06:55:55,2023-02-02T17:29:34,0.4,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,SE317,72392793110,KOXR"
"Santa Barbara, CA",2023-02-03,67.3,45.9,54.1,67.3,43.7,53.7,41.1,62.9,0,0,0,,0,0,18.3,14.2,267.1,1022.9,0,9.9,127.5,11,6,10,2023-02-03T06:55:09,2023-02-03T17:30:34,0.44,Clear,Clear conditions throughout the day.,clear-day,"CI107,SE244,72392523190,KSBA,SBVC1,KIZA,72376293244,72392793110,KOXR"
